NZ_CP098237.1	-	462357	464126	ID154B	+	462357	464126	-
NZ_CP098237.1	-	464225	465277	ID154B	+	464225	465277	-
NZ_CP098237.1	-	465746	466963	ID154B	+	465746	466963	-
NZ_CP098237.1	+	467084	467290	ID154B	+	467084	467290	+
NZ_CP098237.1	+	467271	468890	ID154B	+	467271	468890	+
NZ_CP098237.1	-	468985	472646	ID154B	+	468985	472646	-
NZ_CP098237.1	-	472668	473495	ID154B	+	472668	473495	-
NZ_CP098237.1	-	473488	476187	ID154B	+	473488	476187	-
NZ_CP098237.1	-	476165	477865	ID154B	+	476165	477865	-
NZ_CP098237.1	-	477884	478273	ID154B	+	477884	478273	-
NZ_CP098237.1	-	478275	478466	ID154B	+	478275	478466	-
NZ_CP098237.1	-	478596	478742	ID154B	+	478596	478742	-
NZ_CP098237.1	-	479684	481924	ID154B	+	479684	481924	-
NZ_CP098237.1	-	481965	482231	ID154B	+	481965	482231	-
NZ_CP098237.1	-	482545	483648	ID154B	+	482545	483648	-
NZ_CP098237.1	-	483641	483829	ID154B	+	483641	483829	-
NZ_CP098237.1	-	483855	484649	ID154B	+	483855	484649	-
NZ_CP098237.1	-	484556	484894	ID154B	+	484556	484894	-
NZ_CP098237.1	-	484901	485353	ID154B	+	484901	485353	-
NZ_CP098237.1	-	485371	486189	ID154B	+	485371	486189	-
NZ_CP098237.1	-	486264	486767	ID154B	+	486264	486767	-
NZ_CP098237.1	-	486930	487121	ID154B	+	486930	487121	-
NZ_CP098237.1	-	487196	488743	ID154B	+	487196	488743	-
NZ_CP098237.1	+	488887	490047	ID154B	+	488887	490047	+
NZ_CP098237.1	+	489992	490972	ID154B	+	489992	490972	+
NZ_CP098237.1	+	490956	491795	ID154B	+	490956	491795	+
NZ_CP098237.1	+	491805	492371	ID154B	+	491805	492371	+
NZ_CP098237.1	+	492482	494782	ID154B	+	492482	494782	+
NZ_CP098237.1	-	494878	495210	ID154B	+	494878	495210	-
NZ_CP098237.1	-	495277	496716	ID154B	+	495277	496716	-
NZ_CP098237.1	-	496761	496835	ID154B	+	496761	496835	-
NZ_CP098237.1	-	496840	496923	ID154B	+	496840	496923	-
NZ_CP098237.1	+	497212	499032	ID154B	+	497212	499032	+
NZ_CP098237.1	+	499105	499473	ID154B	+	499105	499473	+
NZ_CP098237.1	+	499473	500804	ID154B	+	499473	500804	+
NZ_CP098237.1	+	500877	501239	ID154B	+	500877	501239	+
NZ_CP098237.1	+	501239	502576	ID154B	+	501239	502576	+
NZ_CP098237.1	+	502595	505027	ID154B	+	502595	505027	+
NZ_CP098237.1	+	505205	505588	ID154B	+	505205	505588	+
NZ_CP098237.1	-	505818	507240	ID154B	+	505818	507240	-
NZ_CP098237.1	-	507568	507984	ID154B	+	507568	507984	-
NZ_CP098237.1	+	508320	508958	ID154B	+	508320	508958	+
NZ_CP098237.1	-	509029	510492	ID154B	+	509029	510492	-
NZ_CP098237.1	+	510617	512275	ID154B	+	510617	512275	+
NZ_CP098237.1	+	512483	513220	ID154B	+	512483	513220	+
NZ_CP098237.1	+	513162	513602	ID154B	+	513162	513602	+
NZ_CP098237.1	+	514251	514787	ID154B	+	514251	514787	+
NZ_CP098237.1	+	514778	515419	ID154B	+	514778	515419	+
NZ_CP098237.1	+	515661	516140	ID154B	+	515661	516140	+
NZ_CP098237.1	+	516421	517203	ID154B	+	516421	517203	+
NZ_CP098237.1	+	517649	519643	ID154B	+	517649	519643	+
NZ_CP098237.1	+	519645	520235	ID154B	+	519645	520235	+
NZ_CP098237.1	+	520794	521303	ID154B	+	520794	521303	+
NZ_CP098237.1	+	522255	522635	ID154B	+	522255	522635	+
NZ_CP098237.1	+	522578	524038	ID154B	+	522578	524038	+
NZ_CP098237.1	+	524166	524324	ID154B	+	524166	524324	+
NZ_CP098237.1	+	524591	524797	ID154B	+	524591	524797	+
NZ_CP098237.1	+	524769	524981	ID154B	+	524769	524981	+
NZ_CP098237.1	-	525190	526569	ID154B	+	525190	526569	-
NZ_CP098237.1	+	527342	527782	ID154B	+	527342	527782	+
NZ_CP098237.1	+	527784	528674	ID154B	+	527784	528674	+
NZ_CP098237.1	+	528705	529688	ID154B	+	528705	529688	+
NZ_CP098237.1	+	529917	530930	ID154B	+	529917	530930	+
NZ_CP098237.1	+	530920	531690	ID154B	+	530920	531690	+
NZ_CP098237.1	+	531683	533224	ID154B	+	531683	533224	+
NZ_CP098237.1	-	533221	533982	ID154B	+	533221	533982	-
NZ_CP098237.1	-	534297	534980	ID154B	+	534297	534980	-
NZ_CP098237.1	-	535044	535571	ID154B	+	535044	535571	-
NZ_CP098237.1	+	535760	537433	ID154B	+	535760	537433	+
NZ_CP098237.1	+	538051	539400	ID154B	+	538051	539400	+
NZ_CP098237.1	+	539414	540055	ID154B	+	539414	540055	+
NZ_CP098237.1	+	540057	542318	ID154B	+	540057	542318	+
NZ_CP098237.1	+	542320	542772	ID154B	+	542320	542772	+
NZ_CP098237.1	+	542969	543745	ID154B	+	542969	543745	+
NZ_CP098237.1	+	543849	544514	ID154B	+	543849	544514	+
NZ_CP098237.1	+	544492	545448	ID154B	+	544492	545448	+
NZ_CP098237.1	-	545464	547356	ID154B	+	545464	547356	-
NZ_CP098237.1	-	547383	548531	ID154B	+	547383	548531	-
NZ_CP098237.1	-	548655	549506	ID154B	+	548655	549506	-
NZ_CP098237.1	-	549640	550962	ID154B	+	549640	550962	-
NZ_CP098237.1	-	550959	551345	ID154B	+	550959	551345	-
NZ_CP098237.1	-	551675	551992	ID154B	+	551675	551992	-
NZ_CP098237.1	+	552280	552837	ID154B	+	552280	552837	+
NZ_CP098237.1	+	552875	554722	ID154B	+	552875	554722	+
NZ_CP098237.1	+	554907	555803	ID154B	+	554907	555803	+
NZ_CP098237.1	+	555803	556920	ID154B	+	555803	556920	+
NZ_CP098237.1	-	556960	558186	ID154B	+	556960	558186	-
NZ_CP098237.1	-	558583	559953	ID154B	+	558583	559953	-
NZ_CP098237.1	-	560191	562092	ID154B	+	560191	562092	-
NZ_CP098237.1	-	562215	562727	ID154B	+	562215	562727	-
NZ_CP098237.1	-	562720	563616	ID154B	+	562720	563616	-
NZ_CP098237.1	-	563600	564322	ID154B	+	563600	564322	-
NZ_CP098237.1	-	564312	565202	ID154B	+	564312	565202	-
NZ_CP098237.1	-	565177	565845	ID154B	+	565177	565845	-
NZ_CP098237.1	-	566159	568369	ID154B	+	566159	568369	-
NZ_CP098237.1	-	568443	570192	ID154B	+	568443	570192	-
NZ_CP098237.1	-	570392	572233	ID154B	+	570392	572233	-
NZ_CP098237.1	-	572739	575063	ID154B	+	572739	575063	-
NZ_CP098237.1	-	575048	577888	ID154B	+	575048	577888	-
NZ_CP098237.1	+	577923	578129	ID154B	+	577923	578129	+
NZ_CP098237.1	-	578344	584241	ID154B	+	578344	584241	-
NZ_CP098237.1	-	584342	596215	ID154B	+	584342	596215	-
NZ_CP098237.1	-	596556	597152	ID154B	+	596556	597152	-
NZ_CP098237.1	-	597294	598091	ID154B	+	597294	598091	-
NZ_CP098237.1	-	598168	598243	ID154B	+	598168	598243	-
NZ_CP098237.1	-	598338	599474	ID154B	+	598338	599474	-
NZ_CP098237.1	-	599562	600461	ID154B	+	599562	600461	-
NZ_CP098237.1	-	600571	608526	ID154B	+	600571	608526	-
NZ_CP098237.1	+	608718	609302	ID154B	+	608718	609302	+
NZ_CP098237.1	+	609316	609921	ID154B	+	609316	609921	+
NZ_CP098237.1	+	609980	610201	ID154B	+	609980	610201	+
NZ_CP098237.1	+	610219	610656	ID154B	+	610219	610656	+
NZ_CP098237.1	+	610634	611548	ID154B	+	610634	611548	+
NZ_CP098237.1	-	611609	612304	ID154B	+	611609	612304	-
NZ_CP098237.1	-	612306	612755	ID154B	+	612306	612755	-
NZ_CP098237.1	-	612962	613046	ID154B	+	612962	613046	-
NZ_CP098237.1	-	613052	613144	ID154B	+	613052	613144	-
NZ_CP098237.1	+	613382	613507	ID154B	+	613382	613507	+
NZ_CP098237.1	+	613830	614666	ID154B	+	613830	614666	+
NZ_CP098237.1	+	614948	615073	ID154B	+	614948	615073	+
NZ_CP098237.1	-	615378	617036	ID154B	+	615378	617036	-
NZ_CP098237.1	+	617133	619268	ID154B	+	617133	619268	+
NZ_CP098237.1	-	619433	620812	ID154B	+	619433	620812	-
NZ_CP098237.1	-	620956	621561	ID154B	+	620956	621561	-
NZ_CP098237.1	-	621585	622364	ID154B	+	621585	622364	-
NZ_CP098237.1	-	622517	623458	ID154B	+	622517	623458	-
NZ_CP098237.1	-	623463	625526	ID154B	+	623463	625526	-
NZ_CP098237.1	-	625526	626242	ID154B	+	625526	626242	-
NZ_CP098237.1	-	626242	627579	ID154B	+	626242	627579	-
NZ_CP098237.1	+	628196	629110	ID154B	+	628196	629110	+
NZ_CP098237.1	+	629185	630921	ID154B	+	629185	630921	+
NZ_CP098237.1	+	631096	631836	ID154B	+	631096	631836	+
NZ_CP098237.1	+	631836	632564	ID154B	+	631836	632564	+
NZ_CP098237.1	-	632594	633250	ID154B	+	632594	633250	-
NZ_CP098237.1	-	633231	634133	ID154B	+	633231	634133	-
NZ_CP098237.1	-	634220	634315	ID154B	+	634220	634315	-
NZ_CP098237.1	-	634319	635239	ID154B	+	634319	635239	-
NZ_CP098237.1	-	635796	637169	ID154B	+	635796	637169	-
NZ_CP098237.1	-	637172	638710	ID154B	+	637172	638710	-
NZ_CP098237.1	-	638710	640530	ID154B	+	638710	640530	-
NZ_CP098237.1	-	640425	640943	ID154B	+	640425	640943	-
NZ_CP098237.1	-	640936	641406	ID154B	+	640936	641406	-
NZ_CP098237.1	-	641407	642273	ID154B	+	641407	642273	-
NZ_CP098237.1	-	642292	642858	ID154B	+	642292	642858	-
NZ_CP098237.1	-	642871	644412	ID154B	+	642871	644412	-
NZ_CP098237.1	+	644746	645549	ID154B	+	644746	645549	+
NZ_CP098237.1	-	645594	646289	ID154B	+	645594	646289	-
NZ_CP098237.1	-	646400	647860	ID154B	+	646400	647860	-
NZ_CP098237.1	-	647870	648478	ID154B	+	647870	648478	-
NZ_CP098237.1	-	648713	649000	ID154B	+	648713	649000	-
NZ_CP098237.1	-	650527	651360	ID154B	+	650527	651360	-
NZ_CP098237.1	+	651711	652925	ID154B	+	651711	652925	+
NZ_CP098237.1	+	653012	653356	ID154B	+	653012	653356	+
NZ_CP098237.1	+	653468	655450	ID154B	+	653468	655450	+
NZ_CP098237.1	+	655453	655731	ID154B	+	655453	655731	+
NZ_CP098237.1	+	655734	656666	ID154B	+	655734	656666	+
NZ_CP098237.1	-	656992	662646	ID154B	+	656992	662646	-
NZ_CP098237.1	-	662772	667010	ID154B	+	662772	667010	-
NZ_CP098237.1	-	667300	668580	ID154B	+	667300	668580	-
NZ_CP098237.1	-	668564	670192	ID154B	+	668564	670192	-
NZ_CP098237.1	-	670605	672929	ID154B	+	670605	672929	-
NZ_CP098237.1	-	672929	673981	ID154B	+	672929	673981	-
NZ_CP098237.1	-	673981	675138	ID154B	+	673981	675138	-
NZ_CP098237.1	-	675131	676171	ID154B	+	675131	676171	-
NZ_CP098237.1	-	676171	678988	ID154B	+	676171	678988	-
NZ_CP098237.1	+	680033	680950	ID154B	+	680033	680950	+
NZ_CP098237.1	+	680950	682797	ID154B	+	680950	682797	+
NZ_CP098237.1	+	683123	684781	ID154B	+	683123	684781	+
NZ_CP098237.1	-	684957	686165	ID154B	+	684957	686165	-
NZ_CP098237.1	-	686176	687129	ID154B	+	686176	687129	-
NZ_CP098237.1	-	687248	688261	ID154B	+	687248	688261	-
NZ_CP098237.1	-	688266	689645	ID154B	+	688266	689645	-
NZ_CP098237.1	-	689626	690477	ID154B	+	689626	690477	-
NZ_CP098237.1	+	690758	692017	ID154B	+	690758	692017	+
NZ_CP098237.1	+	692144	693682	ID154B	+	692144	693682	+
NZ_CP098237.1	+	693682	694932	ID154B	+	693682	694932	+
NZ_CP098237.1	+	695033	695500	ID154B	+	695033	695500	+
NZ_CP098237.1	+	695487	696380	ID154B	+	695487	696380	+
NZ_CP098237.1	-	696620	697648	ID154B	+	696620	697648	-
NZ_CP098237.1	-	697684	698571	ID154B	+	697684	698571	-
NZ_CP098237.1	-	698679	698861	ID154B	+	698679	698861	-
NZ_CP098237.1	-	700063	701886	ID154B	+	700063	701886	-
NZ_CP098237.1	+	702115	708036	ID154B	+	702115	708036	+
NZ_CP098237.1	-	708138	709346	ID154B	+	708138	709346	-
NZ_CP098237.1	-	709645	712257	ID154B	+	709645	712257	-
NZ_CP098237.1	-	712428	713123	ID154B	+	712428	713123	-
NZ_CP098237.1	-	713126	713740	ID154B	+	713126	713740	-
NZ_CP098237.1	-	713833	714498	ID154B	+	713833	714498	-
NZ_CP098237.1	+	714939	717500	ID154B	+	714939	717500	+
NZ_CP098237.1	-	717541	717978	ID154B	+	717541	717978	-
NZ_CP098237.1	-	718053	718514	ID154B	+	718053	718514	-
NZ_CP098237.1	-	718574	719863	ID154B	+	718574	719863	-
NZ_CP098237.1	-	720002	724408	ID154B	+	720002	724408	-
NZ_CP098237.1	-	724442	725368	ID154B	+	724442	725368	-
NZ_CP098237.1	-	725370	725930	ID154B	+	725370	725930	-
NZ_CP098237.1	-	725934	726644	ID154B	+	725934	726644	-
NZ_CP098237.1	+	726804	728153	ID154B	+	726804	728153	+
NZ_CP098237.1	+	728192	728719	ID154B	+	728192	728719	+
NZ_CP098237.1	-	728739	729575	ID154B	+	728739	729575	-
NZ_CP098237.1	-	729611	731326	ID154B	+	729611	731326	-
NZ_CP098237.1	-	731311	732135	ID154B	+	731311	732135	-
NZ_CP098237.1	-	732128	732988	ID154B	+	732128	732988	-
NZ_CP098237.1	-	732975	734308	ID154B	+	732975	734308	-
NZ_CP098237.1	+	734741	736090	ID154B	+	734741	736090	+
NZ_CP098237.1	+	736266	737795	ID154B	+	736266	737795	+
NZ_CP098237.1	-	737877	738572	ID154B	+	737877	738572	-
NZ_CP098237.1	+	738870	740354	ID154B	+	738870	740354	+
NZ_CP098237.1	-	740597	744718	ID154B	+	740597	744718	-
NZ_CP098237.1	-	745039	745467	ID154B	+	745039	745467	-
NZ_CP098237.1	-	745458	746561	ID154B	+	745458	746561	-
NZ_CP098237.1	-	746561	748036	ID154B	+	746561	748036	-
NZ_CP098237.1	+	748069	748848	ID154B	+	748069	748848	+
NZ_CP098237.1	-	749167	750681	ID154B	+	749167	750681	-
NZ_CP098237.1	-	750697	750972	ID154B	+	750697	750972	-
NZ_CP098237.1	-	750962	751417	ID154B	+	750962	751417	-
NZ_CP098237.1	-	751404	751718	ID154B	+	751404	751718	-
NZ_CP098237.1	-	751719	752387	ID154B	+	751719	752387	-
NZ_CP098237.1	-	752380	753003	ID154B	+	752380	753003	-
NZ_CP098237.1	-	752990	753646	ID154B	+	752990	753646	-
NZ_CP098237.1	-	754159	754389	ID154B	+	754159	754389	-
NZ_CP098237.1	-	754452	754874	ID154B	+	754452	754874	-
NZ_CP098237.1	-	754861	755862	ID154B	+	754861	755862	-
NZ_CP098237.1	-	755814	756752	ID154B	+	755814	756752	-
NZ_CP098237.1	-	757592	759280	ID154B	+	757592	759280	-
NZ_CP098237.1	-	759342	760775	ID154B	+	759342	760775	-
NZ_CP098237.1	-	761482	763161	ID154B	+	761482	763161	-
NZ_CP098237.1	-	763223	764656	ID154B	+	763223	764656	-
NZ_CP098237.1	-	765406	767085	ID154B	+	765406	767085	-
NZ_CP098237.1	-	767200	768579	ID154B	+	767200	768579	-
NZ_CP098237.1	+	769226	769888	ID154B	+	769226	769888	+
NZ_CP098237.1	-	770018	771382	ID154B	+	770018	771382	-
NZ_CP098237.1	+	771558	772712	ID154B	+	771558	772712	+
NZ_CP098237.1	-	772767	773597	ID154B	+	772767	773597	-
NZ_CP098237.1	-	773597	775378	ID154B	+	773597	775378	-
NZ_CP098237.1	-	775402	776166	ID154B	+	775402	776166	-
NZ_CP098237.1	+	776535	777152	ID154B	+	776535	777152	+
NZ_CP098237.1	+	777267	777701	ID154B	+	777267	777701	+
NZ_CP098237.1	+	777701	778528	ID154B	+	777701	778528	+
NZ_CP098237.1	-	778639	779253	ID154B	+	778639	779253	-
NZ_CP098237.1	-	779337	780470	ID154B	+	779337	780470	-
NZ_CP098237.1	-	780492	781376	ID154B	+	780492	781376	-
NZ_CP098237.1	-	781379	784323	ID154B	+	781379	784323	-
NZ_CP098237.1	-	784373	784702	ID154B	+	784373	784702	-
NZ_CP098237.1	-	784714	786513	ID154B	+	784714	786513	-
NZ_CP098237.1	-	786480	786770	ID154B	+	786480	786770	-
NZ_CP098237.1	-	786780	788624	ID154B	+	786780	788624	-
NZ_CP098237.1	-	788617	788844	ID154B	+	788617	788844	-
NZ_CP098237.1	+	789151	790503	ID154B	+	789151	790503	+
NZ_CP098237.1	+	790617	791150	ID154B	+	790617	791150	+
NZ_CP098237.1	-	791260	792423	ID154B	+	791260	792423	-
NZ_CP098237.1	-	792484	792903	ID154B	+	792484	792903	-
NZ_CP098237.1	-	792896	794635	ID154B	+	792896	794635	-
NZ_CP098237.1	-	794639	795622	ID154B	+	794639	795622	-
NZ_CP098237.1	+	795689	796045	ID154B	+	795689	796045	+
NZ_CP098237.1	+	796082	799282	ID154B	+	796082	799282	+
NZ_CP098237.1	+	799269	800015	ID154B	+	799269	800015	+
NZ_CP098237.1	+	799999	800301	ID154B	+	799999	800301	+
NZ_CP098237.1	+	800309	801826	ID154B	+	800309	801826	+
NZ_CP098237.1	+	801982	803374	ID154B	+	801982	803374	+
NZ_CP098237.1	+	803346	805136	ID154B	+	803346	805136	+
NZ_CP098237.1	+	805357	807141	ID154B	+	805357	807141	+
NZ_CP098237.1	+	807342	808754	ID154B	+	807342	808754	+
NZ_CP098237.1	+	808812	810606	ID154B	+	808812	810606	+
NZ_CP098237.1	+	810842	810947	ID154B	+	810842	810947	+
NZ_CP098237.1	+	810993	811856	ID154B	+	810993	811856	+
NZ_CP098237.1	+	811846	812649	ID154B	+	811846	812649	+
NZ_CP098237.1	+	812700	813257	ID154B	+	812700	813257	+
NZ_CP098237.1	+	813511	814866	ID154B	+	813511	814866	+
NZ_CP098237.1	+	815028	816542	ID154B	+	815028	816542	+
NZ_CP098237.1	+	816545	818257	ID154B	+	816545	818257	+
NZ_CP098237.1	+	818257	819168	ID154B	+	818257	819168	+
NZ_CP098237.1	+	819227	819781	ID154B	+	819227	819781	+
NZ_CP098237.1	+	819850	819923	ID154B	+	819850	819923	+
NZ_CP098237.1	+	820020	820289	ID154B	+	820020	820289	+
NZ_CP098237.1	+	820507	821103	ID154B	+	820507	821103	+
NZ_CP098237.1	-	821434	823890	ID154B	+	821434	823890	-
NZ_CP098237.1	-	823913	826000	ID154B	+	823913	826000	-
NZ_CP098237.1	-	826490	826687	ID154B	+	826490	826687	-
NZ_CP098237.1	-	826885	827739	ID154B	+	826885	827739	-
NZ_CP098237.1	-	827801	828220	ID154B	+	827801	828220	-
NZ_CP098237.1	-	828227	832465	ID154B	+	828227	832465	-
NZ_CP098237.1	-	832522	836184	ID154B	+	832522	836184	-
NZ_CP098237.1	-	836391	836756	ID154B	+	836391	836756	-
NZ_CP098237.1	-	836768	837265	ID154B	+	836768	837265	-
NZ_CP098237.1	+	837684	840183	ID154B	+	837684	840183	+
NZ_CP098237.1	+	840197	842665	ID154B	+	840197	842665	+
NZ_CP098237.1	-	842703	844352	ID154B	+	842703	844352	-
NZ_CP098237.1	+	845526	846617	ID154B	+	845526	846617	+
NZ_CP098237.1	+	846628	848238	ID154B	+	846628	848238	+
NZ_CP098237.1	-	848326	850077	ID154B	+	848326	850077	-
NZ_CP098237.1	-	850194	852338	ID154B	+	850194	852338	-
NZ_CP098237.1	+	852686	853423	ID154B	+	852686	853423	+
NZ_CP098237.1	+	853423	854172	ID154B	+	853423	854172	+
NZ_CP098237.1	+	854162	854749	ID154B	+	854162	854749	+
NZ_CP098237.1	+	854756	857593	ID154B	+	854756	857593	+
NZ_CP098237.1	-	857577	858545	ID154B	+	857577	858545	-
NZ_CP098237.1	+	858629	858719	ID154B	+	858629	858719	+
NZ_CP098237.1	-	859080	859652	ID154B	+	859080	859652	-
NZ_CP098237.1	-	859672	859896	ID154B	+	859672	859896	-
NZ_CP098237.1	-	859909	860049	ID154B	+	859909	860049	-
NZ_CP098237.1	-	860100	860645	ID154B	+	860100	860645	-
NZ_CP098237.1	-	860666	861367	ID154B	+	860666	861367	-
NZ_CP098237.1	-	861401	862615	ID154B	+	861401	862615	-
NZ_CP098237.1	-	862602	863285	ID154B	+	862602	863285	-
NZ_CP098237.1	-	863269	864501	ID154B	+	863269	864501	-
NZ_CP098237.1	-	864501	865892	ID154B	+	864501	865892	-
NZ_CP098237.1	-	865885	866322	ID154B	+	865885	866322	-
NZ_CP098237.1	-	866303	868243	ID154B	+	866303	868243	-
NZ_CP098237.1	-	868304	870676	ID154B	+	868304	870676	-
NZ_CP098237.1	+	870878	872862	ID154B	+	870878	872862	+
NZ_CP098237.1	+	872884	873747	ID154B	+	872884	873747	+
NZ_CP098237.1	-	873788	873864	ID154B	+	873788	873864	-
NZ_CP098237.1	-	873935	874333	ID154B	+	873935	874333	-
NZ_CP098237.1	-	874337	874771	ID154B	+	874337	874771	-
NZ_CP098237.1	-	874900	875679	ID154B	+	874900	875679	-
NZ_CP098237.1	-	875660	876907	ID154B	+	875660	876907	-
NZ_CP098237.1	+	877003	877995	ID154B	+	877003	877995	+
NZ_CP098237.1	+	878018	878626	ID154B	+	878018	878626	+
NZ_CP098237.1	+	878761	880644	ID154B	+	878761	880644	+
NZ_CP098237.1	+	880842	883781	ID154B	+	880842	883781	+
NZ_CP098237.1	+	883903	884055	ID154B	+	883903	884055	+
NZ_CP098237.1	+	884057	885094	ID154B	+	884057	885094	+
NZ_CP098237.1	+	885148	886833	ID154B	+	885148	886833	+
NZ_CP098237.1	+	886897	888459	ID154B	+	886897	888459	+
NZ_CP098237.1	-	888915	892550	ID154B	+	888915	892550	-
NZ_CP098237.1	-	892579	896478	ID154B	+	892579	896478	-
NZ_CP098237.1	+	897001	898599	ID154B	+	897001	898599	+
NZ_CP098237.1	+	898592	900205	ID154B	+	898592	900205	+
NZ_CP098237.1	-	900512	903415	ID154B	+	900512	903415	-
NZ_CP098237.1	-	903901	905431	ID154B	+	903901	905431	-
NZ_CP098237.1	+	905986	906600	ID154B	+	905986	906600	+
NZ_CP098237.1	+	906641	907123	ID154B	+	906641	907123	+
NZ_CP098237.1	+	907123	908685	ID154B	+	907123	908685	+
NZ_CP098237.1	+	908766	909731	ID154B	+	908766	909731	+
NZ_CP098237.1	+	909744	911657	ID154B	+	909744	911657	+
NZ_CP098237.1	+	911668	914136	ID154B	+	911668	914136	+
NZ_CP098237.1	-	914143	915183	ID154B	+	914143	915183	-
NZ_CP098237.1	-	915200	917803	ID154B	+	915200	917803	-
NZ_CP098237.1	-	917897	919726	ID154B	+	917897	919726	-
NZ_CP098237.1	-	919716	920054	ID154B	+	919716	920054	-
NZ_CP098237.1	-	920072	920215	ID154B	+	920072	920215	-
